State_Num,City_Num,EMPLOYER_num,OCCUPATION_num,party_label
17,7895,1,1,1
12,467,5,2,1
5,1261,55,24,1
17,531,434,4,1
23,116,1,1,0
14,2265,3,2,1
12,4052,2505,2116,1
12,3290,2,2,1
50,3445,5,2,1
19,1256,1345,1222,1
1,644,1,1,0
16,2303,297,475,1
15,452,5,2,1
37,928,1,1,0
5,376,1,1,0
22,3982,2,2,1
6,3692,1,1,0
4,1190,4506,492,0
17,114,7322,4,1
12,189,2,2,1
5,43,1,1,0
49,5515,1,1,0
7,2133,10978,22,0
16,974,5,1,0
39,1674,2,2,1
6,461,1,1,0
23,2352,5263,21,1
5,930,1,1,0
6,3657,123596,13775,1
2,4638,2,2,1
36,4537,4,47,0
2,9474,2,2,1
18,572,54422,75,1
2,2511,2,2,1
12,190,2,2,1
10,3771,34151,178,0
10,3679,158,15718,1
12,950,1097,1168,1
7,288,1,1,0
37,1451,5,1,1
29,1082,5227,79,0
28,1300,2,2,1
17,35,5,2,1
5,872,6,19,1
5,481,27909,4,1
12,966,4,24,0
20,484,14208,4983,0
12,189,5,1,1
7,3152,20828,297,1
2,2,10,114,1
15,471,1,1,0
37,3779,1941,7,0
12,16,5,2,1
34,7458,2,2,1
27,1455,3,3,0
12,220,1,1,0
12,1533,1,1,0
40,3560,2,1,1
12,2688,5,2,1
40,777,1,1,0
12,189,2,1,1
12,9362,37645,130,0
6,1609,2,2,1
5,10333,1,1,0
21,1216,2,2,1
12,41,1,1,0
4,634,2,2,1
16,6900,2,2,1
4,326,1,1,0
23,75,2,2,1
12,888,1,1,0
5,1235,1,1,0
2,2411,5,2,1
40,4346,2,2,1
4,1727,2,2,1
37,1719,2,2,1
4,98,3,1,1
3,3552,1,1,0
5,830,3600,4,1
37,3616,7129,726,1
39,1154,2,1,1
34,990,145429,27929,1
23,214,2,2,1
13,17,43642,21,0
10,1108,2,2,1
12,1175,5,2,1
7,252,2653,1897,1
5,855,56,65,1
40,1675,1,1,0
28,3058,1,1,0
48,5695,1,1,0
36,486,2,2,1
7,3026,14063,354,0
21,1810,1,1,0
7,400,3,3,0
12,189,1,1,0
27,1455,2,2,1
41,1246,1,1,0
37,928,14173,10,1
23,58,2,2,1
21,132,2,2,1
12,4613,2,2,1
4,4812,6,19,1
35,3364,1,1,0
12,13524,2,2,1
38,2914,780,752,1
6,1834,4,4415,0
12,888,4,613,1
5,776,1,1,0
12,950,46,7,1
21,782,9869,15,1
6,169,452,178,0
10,715,3,1,1
8,10,30663,11,1
12,2892,3,2,1
4,1290,1,1,0
42,3241,1791,1807,0
5,359,404,2069,1
15,164,2894,5,1
6,169,5,1,1
12,1759,1,1,0
17,844,2428,251,0
21,76,1,1,0
5,522,2,2,1
39,1939,2,2,1
5,522,3,3,1
36,781,2,2,1
4,758,2,2,1
46,2878,2,2,1
36,781,2,2,1
42,324,2,2,1
12,3199,1,1,0
49,4450,176165,71,0
23,5419,3,1,1
5,43,581,161,1
16,974,4726,75,1
9,5381,11527,62,1
38,3719,1509,360,1
12,210,1,1,0
7,514,58,1050,1
17,35,5,2,1
12,180,6301,4,1
12,4580,1,1,0
22,1316,17475,41,0
5,20,5,3,1
5,20,11593,47,0
10,3283,3,3,1
27,1466,1913,1240,1
41,14031,3,3,0
16,170,1,1,1
28,1554,2,2,1
17,2420,1,1,0
21,3698,1,1,0
4,11610,2,2,1
2,2,2717,4,1
13,22,3922,3345,0
6,947,2,2,1
40,3734,148,12,0
12,220,222,46,1
40,762,3,2,1
4,3102,2,2,1
48,504,169333,8548,0
17,531,5012,270,0
17,104,1,1,0
44,2211,2,2,1
10,717,4,8,0
3,1425,2,2,1
12,16,2,2,1
3,606,3,3,1
2,426,220,17,1
21,134,4,49,0
10,2488,2,2,1
12,193,4,302,0
35,681,2,2,1
36,943,2,2,1
6,1676,1,1,0
38,3455,1,1,0
12,227,2,1,1
38,4648,2,2,1
2,4255,2,2,1
12,950,2,2,1
3,451,6,19,1
5,45,1,1,0
6,1332,2,2,1
6,19,3,1,1
20,1940,4,353,1
6,4308,2,2,1
27,224,1,1,0
17,1161,1,1,0
6,124,5,1,0
19,1256,532,4,1
10,1513,20245,17,1
5,337,3,4784,0
21,1810,1,1,0
12,1887,1,1,0
12,4252,1,1,0
12,8100,1,1,0
17,35,2,2,1
27,1367,2,2,1
23,85,98531,6,1
12,99,1,1,0
12,193,4,85,1
36,2083,2,2,1
21,1327,1,1,0
6,1205,1,1,0
2,1565,1,1,0
21,132,3072,11,0
5,45,5117,12,1
10,3714,122737,98,1
19,778,1,1,0
16,2122,3,2,1
5,45,2,2,1
39,5821,2,2,1
3,111,3,2,1
3,143,1,1,0
2,2,2,2,1
2,6242,1612,40,1
21,132,162811,168,1
11,14,5,1,1
12,207,5,1,0
5,1353,2,1,1
2,5756,5,2,1
17,311,4,2385,1
6,124,1,1,0
12,282,1,1,0
28,2887,2,2,1
7,1661,1,1,0
23,3425,2,2,1
33,3281,4,88,1
15,382,2,1,1
17,1161,2,2,1
21,1327,97,23,0
35,684,1,1,0
6,456,69106,22135,0
38,797,1,1,0
38,5441,2,2,1
12,119,2,2,1
28,865,1,1,0
23,741,29128,112,1
42,1134,21629,26,1
36,243,1,1,0
4,1561,2,2,1
22,2034,1,1,0
2,2,2,1,1
24,3335,2,2,1
12,193,4,83,1
40,1953,1,1,0
28,1103,1,1,0
5,7331,4,16,0
12,4699,1,1,0
35,8062,3,2,1
7,361,1,1,0
12,950,15362,7165,1
5,1004,1,1,0
19,1057,2,1,1
6,15,5,1,1
21,130,28042,923,0
12,5871,2,2,1
19,1256,2,2,1
16,3079,1,1,0
5,1048,9,43,0
1,1287,4,5,1
40,367,2,2,1
26,6514,134601,4,0
6,19,1,1,0
5,376,1,1,0
37,934,2,2,1
12,32,1,1,0
6,1704,2,2,1
42,2937,144150,1,1
51,1027,2,1,1
37,3674,2,2,1
6,5948,1,1,0
23,116,1,1,0
6,2927,1,1,0
39,6853,1497,2275,0
40,1584,2,2,1
51,3349,2,1,1
5,454,32587,40,0
28,2257,1,1,0
28,428,2,2,1
32,2928,3,2,1
2,2,987,320,0
12,189,3,2,1
48,2359,2,2,1
3,116,2,2,1
5,5,84978,6,1
44,2071,2,2,1
2,2,696,556,1
5,432,1,1,0
17,7416,1878,15,0
5,1150,1,1,0
34,162,4,16,0
3,44,3,3,1
17,243,1,1,0
17,1419,1,1,0
37,2366,1,1,0
15,315,5,2,1
17,325,1,1,0
40,1675,1,1,0
12,1468,29653,6,0
20,3424,11260,36,1
10,7176,1,1,0
9,2984,728,1680,1
38,982,1,1,0
39,6924,1,1,0
21,132,43143,3579,1
19,3823,1,1,0
35,681,2,2,1
6,147,1,1,0
23,658,1,1,0
28,428,2,2,1
22,5803,1,1,0
20,341,2,2,1
23,393,25635,9,0
40,3947,2,2,1
12,5375,2,2,1
42,811,1,1,0
12,677,1,1,0
3,44,802,6677,1
5,632,47196,47,0
25,958,3,1,1
16,15774,2,2,1
12,865,3585,46,1
20,2947,2,2,1
7,470,1,1,0
12,204,36368,11,1
12,1370,11617,36,1
20,3078,3,3,1
22,1548,3,3,0
4,98,788,3568,1
5,45,1,1,0
18,7402,1,1,0
5,45,2,2,1
10,4170,1,1,0
28,428,23221,9,1
35,673,1,1,0
14,59,5,1,1
31,367,1,1,0
16,6477,5,1,1
6,6206,3,18,1
12,1610,2,2,1
37,2614,3,18,1
1,1,5,2,1
36,243,5,8,1
5,3769,2,2,1
2,964,3,2,1
21,136,602,1,0
16,5986,1,1,0
2,2,917,7,1
15,4819,1,1,0
5,376,44,81,1
2,537,5,2,1
21,1608,3,3,0
51,14,1,1,0
5,846,2,2,1
24,2322,6,19,1
46,1947,1,1,0
5,45,2,2,1
3,635,31163,11,1
6,461,2,2,1
12,6507,1,1,0
20,105,5,1,1
33,4302,22935,21,1
12,216,1,1,0
15,164,1617,7,1
20,5492,1,1,0
42,11712,3,2,1
2,2,2,2,1
8,3253,5,2,1
40,3911,4,43,0
16,294,2,2,1
20,1934,2,2,1
38,1835,767,39241,0
3,637,2,2,1
21,2629,2,2,1
21,3270,2,2,1
5,1035,1,1,0
21,782,1,1,0
5,376,75068,16,1
10,34,3,2,1
11,14,6098,30153,0
19,302,500,10,0
28,428,180912,1979,1
23,4058,2,2,1
10,698,2,2,1
5,864,1,1,0
42,281,5,1,1
48,1667,4,16,0
6,298,1,1,0
5,753,12198,21,0
18,2132,1,1,0
36,247,2,2,1
51,3573,4,31,0
12,193,24935,59,1
15,3031,132,54,0
2,2,2,2,1
16,796,3,2,1
19,2846,4,8,1
39,1939,2,2,1
39,1154,11742,20371,0
6,19,1,1,0
27,4569,1,1,1
12,196,5,1,0
12,950,2,2,1
23,887,2,2,1
22,2034,5,1,0
16,992,1,1,0
22,7526,99509,2489,0
6,3588,2,2,1
10,6746,4,56,1
17,1691,5,1,1
28,9488,2,2,1
7,361,168873,11,0
12,1743,7067,2256,0
5,2179,1,1,0
12,206,5,2,1
2,177,3454,2724,1
36,247,1,1,0
12,193,2,2,1
39,3583,5,1,0
3,3060,1,1,0
2,5272,21829,45,1
28,428,4,1914,0
22,2488,1039,5003,1
10,4543,5,1,1
3,606,189,9,1
6,169,9592,29,0
23,2697,1,1,0
37,934,2,2,1
3,44,188,86,1
15,442,1,1,0
37,6148,1,1,0
6,333,56822,11,0
4,98,1,163,1
5,875,1,1,0
10,2488,3,2,1
12,1669,48923,15,1
23,1654,5,2,1
9,391,3133,111,1
6,404,1,1,0
40,3118,237,5,1
2,3481,2,2,1
37,4103,1,1,0
35,673,1,1,0
18,1322,22415,4,1
28,2343,2,2,1
21,2629,1,1,0
3,635,579,1122,1
12,196,3,2,1
24,1817,3,3,1
38,3764,8532,9407,0
36,7350,3448,572,0
12,1204,1,1,0
27,4569,3,1,1
16,100,2,2,1
37,1933,2,1,1
12,193,5219,3491,1
22,4648,1,1,0
43,2172,1,1,0
28,3586,209,11,0
20,1677,1,1,0
4,1334,1,1,0
28,428,2,1,1
2,5407,4,30,1
1,352,520,69,1
37,3616,1,1,0
6,336,2,2,1
26,4336,1,1,0
13,6296,32300,12118,0
28,1772,2,2,1
35,675,1,1,0
11,14,1,1,0
42,3035,2,2,1
9,11,2,2,1
41,1429,39040,4,0
50,6285,3354,1838,0
29,368,1,1,0
42,281,2,2,1
12,1125,1,1,0
15,6002,9194,1873,1
15,315,2,2,1
43,2965,1,1,0
12,273,5,2,1
30,7308,105679,4,1
6,916,13871,13,1
12,865,5,2,1
37,1375,1,1,0
24,670,1,1,0
51,3549,1,1,0
12,193,2,2,1
6,336,2,2,1
7,1661,1,1,0
5,746,997,146,1
21,8526,1,1,0
23,658,1,1,0
24,3757,5,1,0
12,4539,1,1,0
2,2,135064,37219,1
17,35,2643,156,0
3,2967,187,1353,1
12,421,62582,22,0
12,211,3,3,1
2,1132,4,83,1
12,2341,4,20,0
21,2629,2,1,1
17,35,10129,5,1
24,3748,2,2,1
12,9130,3,3,1
17,90,3,3,1
17,35,2,2,1
17,148,1648,474,1
6,1480,1,1,0
16,13840,1,1,0
6,298,1,1,0
12,846,2,2,1
16,1903,4,5,1
12,364,5,2,1
50,5594,54630,3031,1
12,189,4,6,1
18,2542,3,3,0
21,132,7262,57,1
36,243,1,1,0
5,45,2100,521,1
5,440,1,1,0
36,243,79168,5,0
40,367,964,140,0
37,2935,14628,3362,1
1,1,5956,38682,1
10,3714,4,2680,1
12,197,2,2,1
17,127,3,3,0
10,2190,3,1,1
19,7818,103222,125,0
38,602,3,2,1
6,664,4,133,1
4,24,2,2,1
42,1605,2,2,1
2,2,2,2,1
10,2324,2,2,1
11,14,4,26,1
3,3552,1,1,0
5,20,15,3,1
4,1290,3,2,1
22,2034,1,1,0
42,1134,2,2,1
6,9199,1,1,0
5,20,2,2,1
21,782,2,2,1
12,189,3,3,1
39,570,1,1,0
6,3123,2,2,1
12,193,2,2,1
21,130,4,26003,1
32,2407,5282,12880,0
17,1612,1,1,0
12,3699,3,1,1
48,16708,1,1,0
10,6161,1,1,0
21,1216,3,3,1
3,603,3,1,1
50,461,2,2,1
28,1810,5,1,1
19,1256,143,12,1
12,193,91,307,1
6,10163,1,1,0
7,8075,61053,34,0
5,447,2,2,1
20,1136,1,1,0
2,2,2,2,1
29,3681,3703,2356,0
43,3138,19576,3896,1
12,1141,1017,1067,1
12,67,2,2,1
5,522,1,1,0
40,2623,2,2,1
21,1216,1,1,0
13,22,3922,3345,0
9,5535,2,2,1
24,5374,1,1,0
2,2,169,9,1
5,990,1,1,0
4,2651,1,1,0
33,678,4,5,1
5,376,31451,3387,1
42,7533,1,1,0
5,258,528,715,0
15,315,1,1,0
39,271,22198,570,1
15,371,1,1,0
12,39,1,1,0
40,361,2,2,1
9,527,51709,12042,0
6,771,2,2,1
6,1221,140,22,1
38,2648,2,2,1
36,11321,2,2,1
28,3058,1,1,0
15,382,2,2,1
21,132,890,11,0
37,2789,4,26775,0
40,3963,3,1,1
5,834,33835,8,0
12,1670,5,2,1
6,4422,120,61,1
3,603,3,3,1
38,439,3,2,1
47,1968,3,2,1
17,1161,2,2,1
41,2739,84123,456,0
37,2366,1,1,0
17,512,1,1,0
42,904,31,147,1
40,4885,2,2,1
40,1675,1,1,0
6,2826,1,1,0
6,1558,1893,8,0
37,260,3,1,1
39,5952,408,611,1
12,3182,64156,180,1
37,2264,2,2,1
6,169,1,1,0
6,591,5,1,1
2,2,3,2,1
7,502,5,1,0
5,1162,3,3048,0
5,1044,2,2,1
20,1509,1,1,0
27,4512,1,1,0
11,11502,4,132,1
12,847,11026,15,1
12,189,2,2,1
22,1987,1,1,0
15,5985,2,2,1
12,847,3,2,1
24,670,62,52,0
5,737,285,50,1
32,3975,28392,5637,1
48,1521,15757,15,0
5,20,1,1,0
23,214,11824,300,1
3,635,579,116,1
2,202,1,1,0
2,964,1,1,0
36,1527,4,8,0
5,1258,1,1,0
27,37,1,1,0
5,376,5,1,0
16,100,706,17213,1
17,1850,4,124,0
11,14,1,1,1
10,1155,5,2,1
15,28,3,3,1
12,1847,1851,1808,1
35,675,1,1,0
28,537,3,2,1
36,1527,2,2,1
4,24,2,2,1
12,1426,2,2,1
12,2397,2,2,1
37,494,4367,13,0
51,2936,2,2,1
17,1691,338,68,0
12,1141,5,1,1
39,6924,1,1,0
7,7957,3,3,0
2,2,6581,13,1
5,2382,1,1,0
28,622,23811,40,1
5,1150,2394,163,0
7,490,1,1,0
13,22,34222,1823,0
5,2280,1,1,0
6,704,2,2,1
6,169,1,1,0
8,10,2,2,1
30,354,2,2,1
28,2516,2,2,1
12,2066,3889,846,0
17,1161,1,1,0
3,2825,2098,1086,1
17,4419,5,2,1
16,1821,4,5,1
6,402,3514,579,0
2,1079,164,157,1
21,3270,10506,2811,1
12,983,59333,5,1
15,164,2583,66,0
10,706,1026,59,1
51,3349,4,5464,1
24,7988,9253,81,0
6,8413,2,2,1
20,667,84386,329,1
24,943,2,2,1
12,846,83214,21584,1
2,3836,1,1,0
11,14,61,37,1
28,622,2,2,1
28,428,904,14,0
12,950,2,2,1
2,1734,3,1,1
30,3762,4,5,1
40,1675,2,2,1
37,1264,1,1,0
27,37,2,2,1
51,3834,6109,5790,1
12,3900,2,2,1
17,121,4,30,1
40,1090,65672,611,0
15,371,2,2,1
16,100,2,2,1
43,335,1,1,0
3,44,2,2,1
2,2670,1,1,0
17,8591,155454,12,0
16,6660,1,1,0
2,2551,1,1,0
6,591,1,1,0
6,19,1,1,0
6,3316,1,1,0
47,1548,2,2,1
27,224,4376,11,0
6,19,3,1,1
15,442,1,1,0
5,43,1,1,0
6,62,3,3,1
2,3529,3,2,1
5,1249,23878,139,1
35,675,4,1057,1
12,193,6918,4136,1
4,2377,1,1,0
6,124,1,1,0
6,2074,1,1,0
20,1934,422,5,1
15,320,1,1,0
21,2197,1,1,0
12,39,2,2,1
7,7419,2,2,1
20,892,9144,45,1
17,1955,2,2,1
16,6075,2,2,1
47,446,129,88,0
3,8560,2,2,1
3,2967,2,2,1
40,3146,2,2,1
7,1661,1,1,0
35,681,1,1,0
38,3049,2,2,1
12,1175,255,7,1
15,320,167210,208,1
16,1725,2,2,1
51,2936,2,2,1
13,22,1,1,0
12,1446,1,1,0
2,5315,12395,6,1
28,428,415,4,1
12,215,1,1,0
29,3012,66012,40,1
17,9,553,164,1
51,4220,3,3,0
24,810,101022,1915,0
28,3058,1,1,0
3,3060,5,1,0
12,742,1,1,0
19,3247,2,2,1
6,4676,1,1,0
36,247,2,2,1
47,882,1,1,0
12,615,5,2,1
12,41,1,1,0
12,220,1,1,1
12,153,2,2,1
12,832,3,2,1
36,2083,2,1,1
12,1605,54,54,0
28,428,1,1,0
12,48,3863,122,0
5,66,1,1,0
26,4336,1,1,0
12,137,1,1,0
19,3215,1,1,0
27,37,1,1,0
14,27,23507,1082,1
13,1785,1,1,0
7,6312,1,1,0
21,135,2,2,1
40,367,2,2,1
23,1760,6763,431,0
28,428,2,2,1
4,277,3,1,1
13,22,4,68,1
39,537,3,2,1
12,214,3,3,1
12,263,2,2,1
5,522,2,2,1
5,2595,195,396,0
16,4178,2,2,1
2,2,170,10,1
40,1369,3991,2837,1
5,839,1,1,0
15,538,2,2,1
12,189,18694,15,1
47,882,82759,13,0
12,196,1,1,0
35,693,1,1,0
12,187,2317,6385,1
12,9585,1,1,0
13,14,2,2,1
5,1326,2,2,1
14,59,1,1,0
37,6856,1,1,0
12,1069,2103,12,1
20,346,2,2,1
17,123,1,1,0
30,354,1,1,1
14,25,2,2,1
21,112,1,1,0
39,570,6450,4236,0
5,2380,1448,501,0
13,4349,1,1,0
31,347,1,1,0
5,776,1,1,0
5,297,23204,11,0
5,43,1,1,0
21,8694,4483,43225,0
5,976,166146,165,0
5,2796,60825,9,0
16,6732,2,2,1
33,5886,4,48,1
4,1524,3,1,1
40,2713,31087,5,0
16,100,2,1,1
15,164,2,2,1
35,388,385,77,0
17,35,3,1,1
23,2786,5,25,1
44,3548,1,1,0
12,358,2,2,1
12,193,2,2,1
7,3518,4106,2953,0
42,1623,3,2,1
3,2901,2,2,1
17,2721,26171,3874,1
6,3546,2,2,1
20,351,2,1,1
2,6646,204,54,1
11,14,2,2,1
46,410,1,1,0
50,1128,2,2,1
5,20,1,1,0
2,3475,5,2,1
2,2,10,211,1
23,3798,29213,10,1
40,1431,10101,8,0
24,4355,2,2,1
17,127,4318,20,1
5,127,1,1,0
12,67,1,1,1
4,2252,972,13,0
17,1850,976,4,1
2,4214,4,4,1
6,13020,2,2,1
40,1984,27336,1010,1
46,1947,1,1,0
10,6248,1,1,0
5,830,2,2,1
12,780,4700,229,1
12,137,2,2,1
38,764,2,2,1
5,8779,1,1,0
6,2004,5,1,0
15,315,2,2,1
31,133,1,1,0
15,371,5,2,1
11,14,317,99,1
5,855,1,1,0
42,243,5,2,1
17,311,2,2,1
12,41,479,10,1
12,211,1,1,0
2,3110,3969,36,1
7,470,2,2,1
3,740,1,1,0
7,1023,1,1,0
15,221,1,1,0
16,3816,1,1,0
40,3963,2,2,1
12,2341,2,2,1
40,1082,2,2,1
14,4442,4,2,1
37,4777,4,5,1
2,2608,1,1,0
16,4178,3,1,1
39,2078,5,1,0
20,341,2512,21,1
2,3525,19535,6272,1
7,7779,1,1,0
47,6116,1,1,0
7,1501,1,1,0
37,1451,3,3,1
39,6671,4,5806,0
29,7341,1,1,0
16,2303,297,475,1
12,4391,2,2,1
30,3814,305,861,0
4,98,2,2,1
12,193,2,2,1
17,35,2,2,1
44,1013,66020,13,0
42,281,1,1,0
20,810,171773,6468,1
12,547,2,1,1
38,463,3,3,0
12,1144,825,24,1
4,98,2,2,1
21,4905,3,2,1
19,1256,5,2,1
40,1397,1,1,0
39,2111,4,863,0
25,424,3,2,1
47,2551,2,2,1
47,1915,1,1,0
12,3614,2,2,1
6,264,1,1,0
28,622,18902,98,1
19,3466,2,2,1
6,272,29927,42,1
24,2246,1,1,0
17,531,15907,4,0
21,113,2,2,1
12,430,2,2,1
24,1817,1,1,0
6,1332,4,25980,0
7,514,231,983,1
21,112,16044,14,1
17,35,3,3,1
2,2485,22807,9771,1
12,847,2,2,1
12,186,1,1,0
2,7,1,1,0
31,4164,6,19,1
20,105,2656,27,1
40,361,48,20331,0
37,3616,45156,1408,0
15,164,3,3,1
6,5410,1,1,0
12,430,1,1,0
43,2965,3,2,1
12,193,2,2,1
24,4754,4,14,1
5,43,481,6,1
48,494,1,1,0
10,2562,28941,1821,1
6,264,2,2,1
15,578,1,1,0
5,20,9473,60,0
3,617,2,2,1
21,130,1,1,0
17,6112,2,2,1
3,116,2,2,1
7,514,2,2,1
12,67,2,2,1
37,3596,2,2,1
7,3795,1,1,0
2,13315,2,2,1
12,186,1,1,0
28,1554,2394,62,1
21,130,4,81,1
12,4098,4,119,1
22,1692,1,1,0
17,1850,3,2,1
37,437,1,1,0
12,41,4,113,0
17,6718,23,1174,1
20,1726,1,1,0
12,1175,2267,175,1
9,11,49390,212,1
13,8522,1,1,0
42,13967,3,3,1
42,1702,2,1,1
36,486,2,2,1
12,2398,632,29,0
6,429,1,1,0
12,611,4,417,1
12,430,5,1,1
38,680,4,13104,0
5,969,1,1,0
28,622,3,1,1
17,1161,1,1,0
8,10,29,5504,1
28,1554,3,2,1
38,797,1,1,1
12,137,2,2,1
7,3366,9471,5052,0
12,273,2,2,1
6,456,1,1,0
16,898,4,20,1
20,341,2,1,1
42,2771,1,1,0
47,1915,1,1,0
12,5503,5,2,1
5,45,15475,32,0
5,1754,1,1,0
51,4303,1,1,0
15,8983,4,142,0
2,4300,3,2,1
5,2051,1,1,0
5,1210,21781,379,0
6,285,5070,4994,1
12,4248,2,2,1
39,1154,1,1,0
43,4689,2,2,1
17,3366,108,1801,1
2,1565,1,1,0
16,181,2,2,1
2,2,5,2,1
18,38,1,1,0
44,1851,1,1,0
2,2,169,9,1
12,4241,97241,2848,1
6,456,1,1,0
37,1375,2,2,1
2,2,3,1,1
10,710,2,2,1
15,3031,132,54,0
17,1555,2,2,1
20,1934,2,2,1
47,580,3,2,1
17,90,23,1174,1
14,27,2,2,1
6,660,7,18,0
3,3060,3,3,0
23,1520,2,2,1
19,302,3,2,1
5,376,985,4,1
28,2565,1,1,0
8,877,1,1,0
5,127,1,1,0
12,186,13203,6,0
21,76,754,789,0
48,494,1,1,0
23,393,2,1,1
3,2901,4,38243,1
5,127,2,2,1
18,38,1,1,0
11,14,65,203,1
12,220,1,1,0
28,3058,1,1,0
12,8283,2,2,1
47,1548,11443,13,0
21,112,59314,3043,1
12,220,2,2,1
22,1090,35155,6,1
12,3550,3,1,1
18,2408,8705,259,1
19,1240,88154,22,1
12,226,2,2,1
16,898,2,2,1
10,871,2,2,1
2,2,1,1,0
39,537,2,2,1
42,904,3165,172,1
20,5125,5170,662,0
21,130,3,2,1
12,1069,61795,204,0
14,27,2,2,1
21,1583,1,1,0
28,2692,3,3,1
17,12678,681,6,1
6,5049,4,5713,0
8,224,1,1,0
38,2,1,1,0
40,3625,307,169,1
17,844,876,686,0
12,950,2,2,1
5,297,1,1,0
31,4164,2,2,1
17,1161,1,1,0
6,19,2,2,1
5,737,2,2,1
40,1082,5,2,1
5,1281,51570,4665,0
5,440,1,1,0
28,2332,2,2,1
43,335,3,2,1
38,2865,3,2,1
6,1218,1,1,0
37,1082,1,1,0
4,24,2,1,1
6,3266,1,1,0
2,3810,1,1,0
39,2405,2,2,1
12,847,45450,70,0
12,189,4,20,1
12,233,3,2,1
6,3282,5,2,1
7,1967,1,1,0
2,4412,3,1,1
22,1987,1,1,0
12,1192,4,39,1
19,302,5,1,1
12,220,2,2,1
12,843,16,236,1
47,1753,845,849,1
12,225,3,1,1
12,276,40,7,1
35,276,4,989,0
7,5282,1,1,0
2,2511,95518,13,1
37,1451,14742,726,0
12,1370,3,3,1
9,6463,1,1,0
12,193,1,1,0
12,2155,3,3,0
6,298,1,1,0
2,2894,1,1,0
23,4438,2,2,1
37,1320,1,1,0
12,1533,3774,13324,1
5,1449,1,1,0
24,943,2,2,1
12,3302,2,2,1
3,943,3,3,1
16,6660,1,1,0
23,393,1,1,0
6,5031,3,2,1
16,100,73824,32,1
5,376,2,2,1
12,239,2,2,1
2,537,1,1,0
16,1903,1,1,0
39,12483,2,2,1
40,3971,2,2,1
7,3410,3,2,1
37,2916,1607,7,1
37,14,1,1,0
36,1689,1,1,0
12,208,4,380,0
9,1653,185556,12,0
24,4886,1,1,0
40,1422,2,2,1
6,2355,5,1,0
36,4045,1,1,0
22,949,1,1,0
23,393,57017,2061,0
28,1948,1,1,0
6,147,1,1,0
15,374,1,1,0
14,108,4,252,1
46,2764,2,2,1
25,364,1,1,0
10,449,2,2,1
6,5623,4,32,0
31,367,10096,53,0
5,1261,1,1,0
12,1204,1,1,0
38,118,2,2,1
2,5360,2,2,1
40,1293,2,2,1
12,263,37653,12613,1
6,147,1,1,0
12,220,2,2,1
6,3198,1,1,0
6,841,300,16,1
42,772,1,1,0
12,110,1850,440,0
5,1066,3,1,1
5,66,9920,881,1
21,3604,2,2,1
4,28,1,1,0
3,861,586,224,1
11,14,57080,1,1
4,1875,1,1,0
12,32,2,2,1
5,127,3,2,1
12,186,10179,320,1
16,2364,11302,40,0
29,368,1,1,0
5,20,3027,7,1
3,2825,2,2,1
12,611,156986,47198,1
4,98,27,9,1
39,1178,2,2,1
5,20,4681,4,0
42,281,371,78,1
28,428,2,2,1
39,2347,2,2,1
6,1080,2,2,1
40,523,3,1,1
38,680,3,1,1
5,45,40389,5,0
12,195,5,2,1
2,2,4,3553,1
47,533,1,1,0
5,1062,1,1,0
38,118,3,1,1
35,676,2,2,1
51,634,2,2,1
12,2158,1,1,0
49,567,4,31,0
12,1192,24771,26,1
12,325,22570,10,1
6,298,2,2,1
2,2,5,2,1
6,2013,4,1088,0
39,11724,2,2,1
40,4346,2,2,1
3,130,2,2,1
10,2922,2,2,1
6,1479,1,1,0
21,134,1,1,0
5,45,1,1,0
10,34,5,2,1
2,1565,8,64,1
39,271,151,7,1
12,627,3020,934,1
5,2301,2,2,1
19,354,2,2,1
19,1198,2,2,1
47,446,133242,13,0
37,598,6240,5,1
12,1877,3,3,0
14,25,126,9587,1
44,4056,1,1,0
21,2629,2,2,1
48,2359,25,5,0
2,1183,1,3,0
12,220,1,1,0
28,1554,3,3,0
2,7,310,17,1
42,10152,1,1,0
3,2901,1,1,0
15,10,1,1,0
3,603,2,2,1
48,887,1,1,0
21,130,2,2,1
12,99,2,2,1
48,3782,1,1,0
17,117,473,649,1
38,10775,9322,12,1
5,930,2,2,1
28,428,2,2,1
38,797,5,2,1
12,372,1,1,0
37,413,3,3,1
7,502,3,3,1
35,9977,1,1,0
6,1205,1,1,0
6,1840,2,2,1
7,1993,1,1,0
39,1073,1,1,0
6,947,2,2,1
38,118,2,1,1
7,3727,3,16,0
12,966,4,32,1
5,1284,1,1,0
2,4404,2,2,1
37,1264,5,1,0
2,2,4,1118,1
43,3683,1,1,0
7,400,1,1,0
28,840,130,94,0
5,66,2,2,1
24,2246,63433,5357,0
20,1605,849,5,1
48,494,1,1,0
38,741,2,2,1
11,14,5707,76,0
28,10219,3,2,1
43,2474,1,1,0
44,4857,73115,37,0
48,1521,1,1,0
21,1958,1,1,0
35,166,1,1,0
13,3358,1,1,0
12,189,12414,408,1
3,617,3,3,1
48,494,1,1,0
42,4895,5,2,1
12,189,2,2,1
16,8249,2,2,1
12,1192,2,2,1
2,819,1,1,0
27,37,1,1,0
48,5053,4,39,0
7,470,1,1,0
5,4678,1,1,0
42,1702,7411,253,1
2,1132,4,44,1
12,2951,2,2,1
29,100,2,2,1
50,3445,2,2,1
5,43,1,1,0
28,1649,64,5,1
28,428,9296,13,1
39,6274,1,1,0
3,3,909,4,1
21,144,1,1,0
